originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,location,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,citation,doi,published,embargorelease,figuretable,notes,submittedby,contributoremail
csm6F,Development Time,,,,8.03564594,days,,,,,,,,,,,,,,,,22.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.642,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,6.83789941,days,,,,,,,,,,,,,,,,22.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.643,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,6.18707419,days,,,,,,,,,,,,,,,,25,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.644,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,6.02888125,days,,,,,,,,,,,,,,,,25,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.645,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,4.04471556,days,,,,,,,,,,,,,,,,27.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.646,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,3.54753775,days,,,,,,,,,,,,,,,,27.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.647,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,2.55318214,days,,,,,,,,,,,,,,,,27.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.648,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,4.54643889,days,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.649,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,3.55208328,days,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.650,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,3.34869236,days,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.651,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,4.82208655,days,,,,,,,,,,,,,,,,32.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.652,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,4.70909159,days,,,,,,,,,,,,,,,,32.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.653,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,3.55654304,days,,,,,,,,,,,,,,,,32.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.654,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,5.05262199,days,,,,,,,,,,,,,,,,35,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.655,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6F,Development Time,,,,4.05826637,days,,,,,,,,,,,,,,,,35,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,2nd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.656,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,9.84810127,days,,,,,,,,,,,,,,,,22.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.641,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,9.52531646,days,,,,,,,,,,,,,,,,22.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.642,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,7.8164557,days,,,,,,,,,,,,,,,,22.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.643,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,8.63291139,days,,,,,,,,,,,,,,,,25,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.644,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,5.74683544,days,,,,,,,,,,,,,,,,25,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.645,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,6.63924051,days,,,,,,,,,,,,,,,,27.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.646,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,4.55063291,days,,,,,,,,,,,,,,,,27.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.647,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,4.03797468,days,,,,,,,,,,,,,,,,27.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.648,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,7.32278481,days,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.649,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,5.02531646,days,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.650,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,4.53164557,days,,,,,,,,,,,,,,,,30,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.651,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,4.79746835,days,,,,,,,,,,,,,,,,32.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.652,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,4.03797468,days,,,,,,,,,,,,,,,,32.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.653,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,3.71518987,days,,,,,,,,,,,,,,,,32.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.654,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,7.01898734,days,,,,,,,,,,,,,,,,35,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.655,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6G,Development Time,,,,4.03797468,days,,,,,,,,,,,,,,,,35,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,3rd instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.656,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6H,Development Time,,,,12.6367691,days,,,,,,,,,,,,,,,,22.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,4th instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.641,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6H,Development Time,,,,8.77078973,days,,,,,,,,,,,,,,,,22.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,4th instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.642,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6H,Development Time,,,,8.02852168,days,,,,,,,,,,,,,,,,22.5,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,4th instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.643,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
csm6H,Development Time,,,,10.0326102,days,,,,,,,,,,,,,,,,25,,celcius,,,,,,,,,,,,,,,,,,"Manhattan, Kansas",,,Summer 2004,3,,,,Lepinotus reticulatus,,,,,,Arthropoda,Insecta,Psocoptera,Trogiidae,Lepinotus,reticulatus,4th instar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.",10.1093/jee/101.2.644,TRUE,26/9/2014,,,Cera Mai,csm417@ic.ac.uk
