"","X","originalid","originaltraitname","originaltraitdef","standardisedtraitname","standardisedtraitdef","originaltraitvalue","originaltraitunit","originalerrorpos","originalerrorneg","originalerrorunit","standardisedtraitvalue","standardisedtraitunit","standardisederrorpos","standardisederrorneg","standardisederrorunit","replicates","habitat","labfield","arenavalue","arenaunit","arenavaluesi","arenaunitsi","ambienttemp","ambienttempmethod","ambienttempunit","ambientlight","ambientlightunit","secondstressor","secondstressordef","secondstressorvalue","secondstressorunit","timestart","timeend","totalobstimevalue","totalobstimeunit","totalobstimevaluesi","totalobstimeunitsi","totalobstimenotes","resrepvalue","resrepunit","resrepvaluesi","resrepunitsi","location","locationtype","originallocationdate","locationdate","locationdateprecision","coordinatetype","latitude","longitude","interactor1","interactor1common","interactor1wholepart","interactor1wholeparttype","interactor1number","interactor1kingdom","interactor1phylum","interactor1class","interactor1order","interactor1family","interactor1genus","interactor1species","interactor1stage","interactor1temp","interactor1tempunit","interactor1tempmethod","interactor1growthtemp","interactor1growthtempunit","interactor1growthdur","interactor1growthdurunit","interactor1growthtype","interactor1acc","interactor1acctemp","interactor1acctempnotes","interactor1acctime","interactor1acctimenotes","interactor1acctimeunit","interactor1origtemp","interactor1origtempnotes","interactor1origtime","interactor1origtimenotes","interactor1origtimeunit","interactor1equilibtimevalue","interactor1equilibtimeunit","interactor1size","interactor1sizeunit","interactor1sizetype","interactor1sizesi","interactor1sizeunitsi","interactor1denvalue","interactor1denunit","interactor1dentypesi","interactor1denvaluesi","interactor1denunitsi","interactor1massvaluesi","interactor1massunitsi","interactor2","interactor2common","interactor2kingdom","interactor2phylum","interactor2class","interactor2order","interactor2family","interactor2genus","interactor2species","interactor2stage","interactor2temp","interactor2tempunit","interactor2tempmethod","interactor2growthtemp","interactor2growthtempunit","interactor2growthdur","interactor2growthdurunit","interactor2growthtype","interactor2acc","interactor2acctemp","interactor2acctempnotes","interactor2acctime","interactor2acctimenotes","interactor2acctimeunit","interactor2origtemp","interactor2origtempnotes","interactor2origtime","interactor2origtimenotes","interactor2origtimeunit","interactor2equilibtimevalue","interactor2equilibtimeunit","interactor2size","interactor2sizeunit","interactor2sizetype","interactor2sizesi","interactor2sizeunitsi","interactor2denvalue","interactor2denunit","interactor2dentypesi","interactor2denvaluesi","interactor2denunitsi","interactor2massvaluesi","interactor2massunitsi","physicalprocess","physicalprocess_1","physicalprocess_2","figuretable","citation","doi","submittedby","contributoremail","notes","Variable","stdvalue","stdunit","stdname"
"651",88710,"csm6E","Development Time","",NA,NA,3.78813004,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","1st instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.655","Cera Mai","csm417@ic.ac.uk","","alp",3.78813004,"Days","Lepinotus reticulatus - 1st instar"
"661",88810,"csm6E","Development Time","",NA,NA,4.03957455,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","1st instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.656","Cera Mai","csm417@ic.ac.uk","","alp",4.03957455,"Days","Lepinotus reticulatus - 1st instar"
"671",88910,"csm6F","Development Time","",NA,NA,9.61757533,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.641","Cera Mai","csm417@ic.ac.uk","","alp",9.61757533,"Days","Lepinotus reticulatus - 2nd instar"
"681",89010,"csm6F","Development Time","",NA,NA,8.03564594,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.642","Cera Mai","csm417@ic.ac.uk","","alp",8.03564594,"Days","Lepinotus reticulatus - 2nd instar"
"691",89110,"csm6F","Development Time","",NA,NA,6.83789941,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.643","Cera Mai","csm417@ic.ac.uk","","alp",6.83789941,"Days","Lepinotus reticulatus - 2nd instar"
"701",89210,"csm6F","Development Time","",NA,NA,6.18707419,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.644","Cera Mai","csm417@ic.ac.uk","","alp",6.18707419,"Days","Lepinotus reticulatus - 2nd instar"
"71",89310,"csm6F","Development Time","",NA,NA,6.02888125,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.645","Cera Mai","csm417@ic.ac.uk","","alp",6.02888125,"Days","Lepinotus reticulatus - 2nd instar"
"72",89410,"csm6F","Development Time","",NA,NA,4.04471556,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.646","Cera Mai","csm417@ic.ac.uk","","alp",4.04471556,"Days","Lepinotus reticulatus - 2nd instar"
"73",89510,"csm6F","Development Time","",NA,NA,3.54753775,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.647","Cera Mai","csm417@ic.ac.uk","","alp",3.54753775,"Days","Lepinotus reticulatus - 2nd instar"
"74",89610,"csm6F","Development Time","",NA,NA,2.55318214,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.648","Cera Mai","csm417@ic.ac.uk","","alp",2.55318214,"Days","Lepinotus reticulatus - 2nd instar"
"75",89710,"csm6F","Development Time","",NA,NA,4.54643889,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.649","Cera Mai","csm417@ic.ac.uk","","alp",4.54643889,"Days","Lepinotus reticulatus - 2nd instar"
"76",89810,"csm6F","Development Time","",NA,NA,3.55208328,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.650","Cera Mai","csm417@ic.ac.uk","","alp",3.55208328,"Days","Lepinotus reticulatus - 2nd instar"
"77",89910,"csm6F","Development Time","",NA,NA,3.34869236,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.651","Cera Mai","csm417@ic.ac.uk","","alp",3.34869236,"Days","Lepinotus reticulatus - 2nd instar"
"78",90010,"csm6F","Development Time","",NA,NA,4.82208655,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.652","Cera Mai","csm417@ic.ac.uk","","alp",4.82208655,"Days","Lepinotus reticulatus - 2nd instar"
"79",90110,"csm6F","Development Time","",NA,NA,4.70909159,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.653","Cera Mai","csm417@ic.ac.uk","","alp",4.70909159,"Days","Lepinotus reticulatus - 2nd instar"
"80",90210,"csm6F","Development Time","",NA,NA,3.55654304,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.654","Cera Mai","csm417@ic.ac.uk","","alp",3.55654304,"Days","Lepinotus reticulatus - 2nd instar"
"811",90310,"csm6F","Development Time","",NA,NA,5.05262199,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.655","Cera Mai","csm417@ic.ac.uk","","alp",5.05262199,"Days","Lepinotus reticulatus - 2nd instar"
"821",90410,"csm6F","Development Time","",NA,NA,4.05826637,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","2nd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.656","Cera Mai","csm417@ic.ac.uk","","alp",4.05826637,"Days","Lepinotus reticulatus - 2nd instar"
"831",90510,"csm6G","Development Time","",NA,NA,9.84810127,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","3rd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.641","Cera Mai","csm417@ic.ac.uk","","alp",9.84810127,"Days","Lepinotus reticulatus - 3rd instar"
"841",90610,"csm6G","Development Time","",NA,NA,9.52531646,"days",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Manhattan, Kansas",NA,NA,"Summer 2004",3,NA,NA,NA,"Lepinotus reticulatus","","","","","","Arthropoda","Insecta","Psocoptera","Trogiidae","Lepinotus","reticulatus","3rd instar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opit, G. P., and James E. Throne. ""Population growth and development of the psocid Lepinotus reticulatus at constant temperatures and relative humidities."" Journal of economic entomology 101.2 (2014): 605-615.","10.1093/jee/101.2.642","Cera Mai","csm417@ic.ac.uk","","alp",9.52531646,"Days","Lepinotus reticulatus - 3rd instar"
